timestamp,datetime,dynamics.fl_pushrod_stress,dynamics.fl_spring_displace,dynamics.fl_strain_gauge_v,dynamics.flw_speed,pack.cell_bottom_temp,pack.cell_top_temp,pack.hv_c,pack.hv_pack_v,pack.hv_soc
1750308457.371731,2025-06-18 23:47:37.371,0.0,0.0,0.0,45.33,,,,,
1750308457.385622,2025-06-18 23:47:37.385,0.0,0.0,0.0,43.88,,,,,
1750308457.398892,2025-06-18 23:47:37.398,0.0,0.0,0.0,44.79,,,,,
1750308457.412958,2025-06-18 23:47:37.412,0.0,0.0,0.0,45.7,,,,,
1750308457.42593,2025-06-18 23:47:37.425,0.0,0.0,0.0,44.660000000000004,,,,,
1750308457.4400692,2025-06-18 23:47:37.440,0.0,0.0,0.0,43.730000000000004,,,,,
1750308457.4535549,2025-06-18 23:47:37.453,0.0,0.0,0.0,44.13,30.0,34.0,655.35,444.0,84.32000000000001
1750308457.48019,2025-06-18 23:47:37.480,0.0,0.0,0.0,46.68,,,,,
1750308457.493173,2025-06-18 23:47:37.493,0.0,0.0,0.0,44.24,,,,,
1750308457.5070798,2025-06-18 23:47:37.507,0.0,0.0,0.0,45.59,,,,,
1750308457.521068,2025-06-18 23:47:37.521,0.0,0.0,0.0,46.79,,,,,
1750308457.5351639,2025-06-18 23:47:37.535,0.0,0.0,0.0,47.34,,,,,
1750308457.5487459,2025-06-18 23:47:37.548,0.0,0.0,0.0,45.56,,,,,
1750308457.562698,2025-06-18 23:47:37.562,0.0,0.0,0.0,44.86,29.0,33.0,655.35,439.0,84.81
1750308457.576763,2025-06-18 23:47:37.576,0.0,0.0,0.0,45.07,,,,,
1750308457.590914,2025-06-18 23:47:37.590,0.0,0.0,0.0,44.2,,,,,
1750308457.605803,2025-06-18 23:47:37.605,0.0,0.0,0.0,47.54,,,,,
1750308457.6199539,2025-06-18 23:47:37.619,0.0,0.0,0.0,44.34,,,,,
1750308457.6334898,2025-06-18 23:47:37.633,0.0,0.0,0.0,46.0,,,,,
1750308457.647059,2025-06-18 23:47:37.647,0.0,0.0,0.0,46.49,,,,,
1750308457.661319,2025-06-18 23:47:37.661,0.0,0.0,0.0,47.300000000000004,,,,,
1750308457.6733172,2025-06-18 23:47:37.673,0.0,0.0,0.0,45.2,27.0,33.0,655.35,441.0,83.79
1750308457.6883972,2025-06-18 23:47:37.688,0.0,0.0,0.0,46.980000000000004,,,,,
1750308457.7014558,2025-06-18 23:47:37.701,0.0,0.0,0.0,45.69,,,,,
1750308457.7154372,2025-06-18 23:47:37.715,0.0,0.0,0.0,44.61,,,,,
1750308457.7293482,2025-06-18 23:47:37.729,0.0,0.0,0.0,44.82,,,,,
1750308457.743244,2025-06-18 23:47:37.743,0.0,0.0,0.0,44.29,,,,,
1750308457.757175,2025-06-18 23:47:37.757,0.0,0.0,0.0,44.37,,,,,
1750308457.771439,2025-06-18 23:47:37.771,0.0,0.0,0.0,47.89,,,,,
1750308457.7854578,2025-06-18 23:47:37.785,0.0,0.0,0.0,47.04,28.0,35.0,655.35,439.0,84.60000000000001
1750308457.79856,2025-06-18 23:47:37.798,0.0,0.0,0.0,44.12,,,,,
1750308457.812279,2025-06-18 23:47:37.812,0.0,0.0,0.0,47.76,,,,,
1750308457.826166,2025-06-18 23:47:37.826,0.0,0.0,0.0,47.35,,,,,
1750308457.8397949,2025-06-18 23:47:37.839,0.0,0.0,0.0,47.65,,,,,
1750308457.854309,2025-06-18 23:47:37.854,0.0,0.0,0.0,44.67,,,,,
1750308457.866654,2025-06-18 23:47:37.866,0.0,0.0,0.0,45.27,,,,,
1750308457.880799,2025-06-18 23:47:37.880,0.0,0.0,0.0,44.17,,,,,
1750308457.894777,2025-06-18 23:47:37.894,0.0,0.0,0.0,47.300000000000004,28.0,32.0,655.35,440.0,84.12
1750308457.9090402,2025-06-18 23:47:37.909,0.0,0.0,0.0,45.78,,,,,
1750308457.9234262,2025-06-18 23:47:37.923,0.0,0.0,0.0,44.34,,,,,
1750308457.937911,2025-06-18 23:47:37.937,0.0,0.0,0.0,46.87,,,,,
1750308457.950372,2025-06-18 23:47:37.950,0.0,0.0,0.0,46.67,,,,,
1750308457.9812212,2025-06-18 23:47:37.981,0.0,0.0,0.0,47.54,,,,,
1750308458.000695,2025-06-18 23:47:38.000,0.0,0.0,0.0,44.76,29.0,34.0,655.35,437.0,83.86
1750308458.020001,2025-06-18 23:47:38.020,0.0,0.0,0.0,44.68,,,,,
1750308458.035586,2025-06-18 23:47:38.035,0.0,0.0,0.0,45.09,,,,,
1750308458.054623,2025-06-18 23:47:38.054,0.0,0.0,0.0,47.42,,,,,
1750308458.06916,2025-06-18 23:47:38.069,0.0,0.0,0.0,44.9,,,,,
1750308458.090146,2025-06-18 23:47:38.090,0.0,0.0,0.0,46.9,,,,,
1750308458.130517,2025-06-18 23:47:38.130,0.0,0.0,0.0,46.18,27.0,32.0,655.35,444.0,85.23
1750308458.173328,2025-06-18 23:47:38.173,0.0,0.0,0.0,45.93,,,,,
1750308458.189022,2025-06-18 23:47:38.189,0.0,0.0,0.0,46.67,,,,,
1750308458.203089,2025-06-18 23:47:38.203,0.0,0.0,0.0,46.26,,,,,
1750308458.216436,2025-06-18 23:47:38.216,0.0,0.0,0.0,45.93,,,,,
1750308458.230783,2025-06-18 23:47:38.230,0.0,0.0,0.0,46.730000000000004,28.0,35.0,655.35,445.0,84.27
1750308458.2455392,2025-06-18 23:47:38.245,0.0,0.0,0.0,45.59,,,,,
1750308458.258979,2025-06-18 23:47:38.258,0.0,0.0,0.0,44.81,,,,,
1750308458.273053,2025-06-18 23:47:38.273,0.0,0.0,0.0,45.96,,,,,
1750308458.286944,2025-06-18 23:47:38.286,0.0,0.0,0.0,45.09,,,,,
1750308458.300808,2025-06-18 23:47:38.300,0.0,0.0,0.0,45.24,,,,,
1750308458.3134432,2025-06-18 23:47:38.313,0.0,0.0,0.0,47.71,,,,,
1750308458.325632,2025-06-18 23:47:38.325,0.0,0.0,0.0,45.410000000000004,,,,,
1750308458.339556,2025-06-18 23:47:38.339,0.0,0.0,0.0,48.32,30.0,32.0,655.35,438.0,85.18
1750308458.3545768,2025-06-18 23:47:38.354,0.0,0.0,0.0,48.58,,,,,
1750308458.368455,2025-06-18 23:47:38.368,0.0,0.0,0.0,48.25,,,,,
1750308458.382302,2025-06-18 23:47:38.382,0.0,0.0,0.0,45.12,,,,,
1750308458.394727,2025-06-18 23:47:38.394,0.0,0.0,0.0,47.56,,,,,
1750308458.407695,2025-06-18 23:47:38.407,0.0,0.0,0.0,45.25,,,,,
1750308458.4215071,2025-06-18 23:47:38.421,0.0,0.0,0.0,45.300000000000004,,,,,
1750308458.433571,2025-06-18 23:47:38.433,0.0,0.0,0.0,48.1,,,,,
1750308458.445044,2025-06-18 23:47:38.445,0.0,0.0,0.0,47.28,27.0,34.0,655.35,439.0,84.72
1750308458.458915,2025-06-18 23:47:38.458,0.0,0.0,0.0,46.01,,,,,
1750308458.471377,2025-06-18 23:47:38.471,0.0,0.0,0.0,47.76,,,,,
1750308458.493245,2025-06-18 23:47:38.493,0.0,0.0,0.0,45.22,,,,,
1750308458.5055842,2025-06-18 23:47:38.505,0.0,0.0,0.0,46.1,,,,,
1750308458.519486,2025-06-18 23:47:38.519,0.0,0.0,0.0,47.67,,,,,
1750308458.533304,2025-06-18 23:47:38.533,0.0,0.0,0.0,46.76,,,,,
1750308458.5447109,2025-06-18 23:47:38.544,0.0,0.0,0.0,45.53,,,,,
1750308458.55856,2025-06-18 23:47:38.558,0.0,0.0,0.0,46.57,29.0,34.0,655.35,444.0,84.19
1750308458.572562,2025-06-18 23:47:38.572,0.0,0.0,0.0,46.86,,,,,
1750308458.586463,2025-06-18 23:47:38.586,0.0,0.0,0.0,45.11,,,,,
1750308458.598953,2025-06-18 23:47:38.598,0.0,0.0,0.0,47.910000000000004,,,,,
1750308458.612832,2025-06-18 23:47:38.612,0.0,0.0,0.0,47.43,,,,,
1750308458.624369,2025-06-18 23:47:38.624,0.0,0.0,0.0,46.04,,,,,
1750308458.636898,2025-06-18 23:47:38.636,0.0,0.0,0.0,46.02,,,,,
1750308458.65081,2025-06-18 23:47:38.650,0.0,0.0,0.0,48.370000000000005,,,,,
1750308458.663738,2025-06-18 23:47:38.663,0.0,0.0,0.0,46.12,27.0,33.0,655.35,442.0,84.36
1750308458.6763341,2025-06-18 23:47:38.676,0.0,0.0,0.0,47.93,,,,,
1750308458.688916,2025-06-18 23:47:38.688,0.0,0.0,0.0,45.74,,,,,
1750308458.70293,2025-06-18 23:47:38.702,0.0,0.0,0.0,45.83,,,,,
1750308458.716816,2025-06-18 23:47:38.716,0.0,0.0,0.0,46.410000000000004,,,,,
1750308458.729105,2025-06-18 23:47:38.729,0.0,0.0,0.0,48.550000000000004,,,,,
1750308458.741014,2025-06-18 23:47:38.741,0.0,0.0,0.0,45.92,,,,,
1750308458.754843,2025-06-18 23:47:38.754,0.0,0.0,0.0,48.03,,,,,
1750308458.76733,2025-06-18 23:47:38.767,0.0,0.0,0.0,47.61,27.0,34.0,655.35,441.0,85.69
1750308458.779807,2025-06-18 23:47:38.779,0.0,0.0,0.0,46.02,,,,,
1750308458.79359,2025-06-18 23:47:38.793,0.0,0.0,0.0,47.62,,,,,
1750308458.8074071,2025-06-18 23:47:38.807,0.0,0.0,0.0,47.19,,,,,
1750308458.8190238,2025-06-18 23:47:38.819,0.0,0.0,0.0,47.96,,,,,
1750308458.8319092,2025-06-18 23:47:38.831,0.0,0.0,0.0,48.29,,,,,
1750308458.845727,2025-06-18 23:47:38.845,0.0,0.0,0.0,47.54,,,,,
1750308458.859176,2025-06-18 23:47:38.859,0.0,0.0,0.0,47.01,,,,,
1750308458.87127,2025-06-18 23:47:38.871,0.0,0.0,0.0,45.92,27.0,33.0,655.35,445.0,85.85000000000001
1750308458.885178,2025-06-18 23:47:38.885,0.0,0.0,0.0,49.2,,,,,
1750308458.89908,2025-06-18 23:47:38.899,0.0,0.0,0.0,48.65,,,,,
1750308458.911498,2025-06-18 23:47:38.911,0.0,0.0,0.0,48.17,,,,,
1750308458.925118,2025-06-18 23:47:38.925,0.0,0.0,0.0,45.88,,,,,
1750308458.940799,2025-06-18 23:47:38.940,0.0,0.0,0.0,45.61,,,,,
1750308458.9560099,2025-06-18 23:47:38.956,0.0,0.0,0.0,48.88,,,,,
1750308458.96995,2025-06-18 23:47:38.969,0.0,0.0,0.0,46.39,,,,,
1750308458.984447,2025-06-18 23:47:38.984,0.0,0.0,0.0,45.64,29.0,32.0,655.35,445.0,84.35000000000001
1750308458.999271,2025-06-18 23:47:38.999,0.0,0.0,0.0,46.57,,,,,
1750308459.0155368,2025-06-18 23:47:39.015,0.0,0.0,0.0,47.7,,,,,
1750308459.029959,2025-06-18 23:47:39.029,0.0,0.0,0.0,48.44,,,,,
1750308459.043979,2025-06-18 23:47:39.043,0.0,0.0,0.0,46.79,,,,,
1750308459.057837,2025-06-18 23:47:39.057,0.0,0.0,0.0,46.56,,,,,
1750308459.071986,2025-06-18 23:47:39.071,0.0,0.0,0.0,48.21,,,,,
1750308459.085897,2025-06-18 23:47:39.085,0.0,0.0,0.0,47.56,28.0,34.0,655.35,446.0,84.86
1750308459.0998359,2025-06-18 23:47:39.099,0.0,0.0,0.0,47.230000000000004,,,,,
1750308459.113777,2025-06-18 23:47:39.113,0.0,0.0,0.0,47.410000000000004,,,,,
1750308459.12626,2025-06-18 23:47:39.126,0.0,0.0,0.0,47.07,,,,,
1750308459.140192,2025-06-18 23:47:39.140,0.0,0.0,0.0,49.120000000000005,,,,,
1750308459.1532319,2025-06-18 23:47:39.153,0.0,0.0,0.0,47.2,,,,,
1750308459.167275,2025-06-18 23:47:39.167,0.0,0.0,0.0,46.38,,,,,
1750308459.1813052,2025-06-18 23:47:39.181,0.0,0.0,0.0,49.28,,,,,
1750308459.193453,2025-06-18 23:47:39.193,0.0,0.0,0.0,48.82,28.0,31.0,655.35,447.0,85.42
1750308459.2073479,2025-06-18 23:47:39.207,0.0,0.0,0.0,47.31,,,,,
1750308459.221225,2025-06-18 23:47:39.221,0.0,0.0,0.0,46.12,,,,,
1750308459.2341492,2025-06-18 23:47:39.234,0.0,0.0,0.0,46.27,,,,,
1750308459.248291,2025-06-18 23:47:39.248,0.0,0.0,0.0,45.88,,,,,
1750308459.259673,2025-06-18 23:47:39.259,0.0,0.0,0.0,49.25,,,,,
1750308459.2735412,2025-06-18 23:47:39.273,0.0,0.0,0.0,48.5,,,,,
1750308459.2873878,2025-06-18 23:47:39.287,0.0,0.0,0.0,49.160000000000004,,,,,
1750308459.301257,2025-06-18 23:47:39.301,0.0,0.0,0.0,49.61,25.0,35.0,655.35,439.0,85.91
1750308459.315731,2025-06-18 23:47:39.315,0.0,0.0,0.0,46.15,,,,,
1750308459.329597,2025-06-18 23:47:39.329,0.0,0.0,0.0,49.15,,,,,
1750308459.341064,2025-06-18 23:47:39.341,0.0,0.0,0.0,48.22,,,,,
1750308459.354933,2025-06-18 23:47:39.354,0.0,0.0,0.0,49.01,,,,,
1750308459.368754,2025-06-18 23:47:39.368,0.0,0.0,0.0,49.5,,,,,
1750308459.38256,2025-06-18 23:47:39.382,0.0,0.0,0.0,48.050000000000004,,,,,
1750308459.396353,2025-06-18 23:47:39.396,0.0,0.0,0.0,47.59,,,,,
1750308459.407729,2025-06-18 23:47:39.407,0.0,0.0,0.0,48.300000000000004,26.0,33.0,655.35,439.0,85.65
1750308459.4215622,2025-06-18 23:47:39.421,0.0,0.0,0.0,47.86,,,,,
1750308459.435387,2025-06-18 23:47:39.435,0.0,0.0,0.0,47.050000000000004,,,,,
1750308459.449203,2025-06-18 23:47:39.449,0.0,0.0,0.0,46.51,,,,,
1750308459.474389,2025-06-18 23:47:39.474,0.0,0.0,0.0,47.27,,,,,
1750308459.488201,2025-06-18 23:47:39.488,0.0,0.0,0.0,47.22,,,,,
1750308459.502006,2025-06-18 23:47:39.502,0.0,0.0,0.0,48.2,,,,,
1750308459.516483,2025-06-18 23:47:39.516,0.0,0.0,0.0,48.24,25.0,34.0,655.35,443.0,84.41
1750308459.533834,2025-06-18 23:47:39.533,0.0,0.0,0.0,46.32,,,,,
1750308459.547295,2025-06-18 23:47:39.547,0.0,0.0,0.0,47.92,,,,,
1750308459.573948,2025-06-18 23:47:39.573,0.0,0.0,0.0,48.230000000000004,,,,,
1750308459.598224,2025-06-18 23:47:39.598,0.0,0.0,0.0,46.67,,,,,
1750308459.61375,2025-06-18 23:47:39.613,0.0,0.0,0.0,49.82,,,,,
1750308459.627904,2025-06-18 23:47:39.627,0.0,0.0,0.0,45.99,26.0,34.0,655.35,444.0,85.85000000000001
1750308459.641174,2025-06-18 23:47:39.641,0.0,0.0,0.0,48.97,,,,,
1750308459.656542,2025-06-18 23:47:39.656,0.0,0.0,0.0,48.4,,,,,
1750308459.6710489,2025-06-18 23:47:39.671,0.0,0.0,0.0,49.84,,,,,
1750308459.683767,2025-06-18 23:47:39.683,0.0,0.0,0.0,46.84,,,,,
1750308459.698477,2025-06-18 23:47:39.698,0.0,0.0,0.0,48.82,,,,,
1750308459.713305,2025-06-18 23:47:39.713,0.0,0.0,0.0,46.660000000000004,,,,,
1750308459.7355561,2025-06-18 23:47:39.735,0.0,0.0,0.0,49.63,26.0,32.0,655.35,438.0,84.57000000000001
1750308459.7497861,2025-06-18 23:47:39.749,0.0,0.0,0.0,49.46,,,,,
1750308459.7640462,2025-06-18 23:47:39.764,0.0,0.0,0.0,46.21,,,,,
1750308459.778135,2025-06-18 23:47:39.778,0.0,0.0,0.0,49.67,,,,,
1750308459.7919931,2025-06-18 23:47:39.791,0.0,0.0,0.0,48.01,,,,,
1750308459.80581,2025-06-18 23:47:39.805,0.0,0.0,0.0,48.51,,,,,
1750308459.8196638,2025-06-18 23:47:39.819,0.0,0.0,0.0,49.82,,,,,
1750308459.833622,2025-06-18 23:47:39.833,0.0,0.0,0.0,47.11,,,,,
1750308459.8476238,2025-06-18 23:47:39.847,0.0,0.0,0.0,48.31,27.0,31.0,655.35,442.0,84.38
1750308459.8615282,2025-06-18 23:47:39.861,0.0,0.0,0.0,48.99,,,,,
1750308459.874027,2025-06-18 23:47:39.874,0.0,0.0,0.0,48.1,,,,,
1750308459.887845,2025-06-18 23:47:39.887,0.0,0.0,0.0,49.79,,,,,
1750308459.9016478,2025-06-18 23:47:39.901,0.0,0.0,0.0,48.51,,,,,
1750308459.9133298,2025-06-18 23:47:39.913,0.0,0.0,0.0,47.4,,,,,
1750308459.927116,2025-06-18 23:47:39.927,0.0,0.0,0.0,47.410000000000004,,,,,
1750308459.940928,2025-06-18 23:47:39.940,0.0,0.0,0.0,46.32,,,,,
1750308459.954734,2025-06-18 23:47:39.954,0.0,0.0,0.0,46.22,28.0,33.0,655.35,438.0,85.61
1750308459.9685361,2025-06-18 23:47:39.968,0.0,0.0,0.0,47.18,,,,,
1750308459.981751,2025-06-18 23:47:39.981,0.0,0.0,0.0,47.730000000000004,,,,,
1750308459.995509,2025-06-18 23:47:39.995,0.0,0.0,0.0,47.4,,,,,
1750308460.009253,2025-06-18 23:47:40.009,0.0,0.0,0.0,49.84,,,,,
1750308460.0230021,2025-06-18 23:47:40.023,0.0,0.0,0.0,49.93,,,,,
1750308460.036787,2025-06-18 23:47:40.036,0.0,0.0,0.0,49.36,,,,,
1750308460.048825,2025-06-18 23:47:40.048,0.0,0.0,0.0,50.01,,,,,
1750308460.062672,2025-06-18 23:47:40.062,0.0,0.0,0.0,49.28,25.0,32.0,655.35,439.0,85.79
1750308460.075915,2025-06-18 23:47:40.075,0.0,0.0,0.0,48.13,,,,,
1750308460.0897942,2025-06-18 23:47:40.089,0.0,0.0,0.0,49.75,,,,,
1750308460.103617,2025-06-18 23:47:40.103,0.0,0.0,0.0,50.04,,,,,
1750308460.1168551,2025-06-18 23:47:40.116,0.0,0.0,0.0,48.31,,,,,
1750308460.130698,2025-06-18 23:47:40.130,0.0,0.0,0.0,48.300000000000004,,,,,
1750308460.142874,2025-06-18 23:47:40.142,0.0,0.0,0.0,46.99,,,,,
1750308460.1567092,2025-06-18 23:47:40.156,0.0,0.0,0.0,50.24,,,,,
1750308460.1705742,2025-06-18 23:47:40.170,0.0,0.0,0.0,49.13,27.0,33.0,655.35,443.0,85.62
1750308460.184432,2025-06-18 23:47:40.184,0.0,0.0,0.0,49.39,,,,,
1750308460.1982179,2025-06-18 23:47:40.198,0.0,0.0,0.0,49.52,,,,,
1750308460.212009,2025-06-18 23:47:40.212,0.0,0.0,0.0,46.52,,,,,
1750308460.2258382,2025-06-18 23:47:40.225,0.0,0.0,0.0,48.35,,,,,
1750308460.2396631,2025-06-18 23:47:40.239,0.0,0.0,0.0,46.59,,,,,
1750308460.253477,2025-06-18 23:47:40.253,0.0,0.0,0.0,47.910000000000004,,,,,
1750308460.267374,2025-06-18 23:47:40.267,0.0,0.0,0.0,49.74,,,,,
1750308460.2815151,2025-06-18 23:47:40.281,0.0,0.0,0.0,47.77,25.0,33.0,655.35,439.0,85.48
1750308460.2956219,2025-06-18 23:47:40.295,0.0,0.0,0.0,48.68,,,,,
1750308460.30951,2025-06-18 23:47:40.309,0.0,0.0,0.0,46.89,,,,,
1750308460.324458,2025-06-18 23:47:40.324,0.0,0.0,0.0,49.92,,,,,
1750308460.338766,2025-06-18 23:47:40.338,0.0,0.0,0.0,50.370000000000005,,,,,
1750308460.35283,2025-06-18 23:47:40.352,0.0,0.0,0.0,48.75,,,,,
1750308460.366986,2025-06-18 23:47:40.366,0.0,0.0,0.0,50.27,,,,,
1750308460.380482,2025-06-18 23:47:40.380,0.0,0.0,0.0,49.29,,,,,
1750308460.394669,2025-06-18 23:47:40.394,0.0,0.0,0.0,48.47,26.0,31.0,655.35,440.0,85.60000000000001
1750308460.4070091,2025-06-18 23:47:40.407,0.0,0.0,0.0,50.19,,,,,
1750308460.4212081,2025-06-18 23:47:40.421,0.0,0.0,0.0,47.88,,,,,
1750308460.435435,2025-06-18 23:47:40.435,0.0,0.0,0.0,50.04,,,,,
1750308460.4495091,2025-06-18 23:47:40.449,0.0,0.0,0.0,47.44,,,,,
1750308460.475296,2025-06-18 23:47:40.475,0.0,0.0,0.0,50.36,,,,,
1750308460.499795,2025-06-18 23:47:40.499,0.0,0.0,0.0,49.45,26.0,30.0,655.35,441.0,85.31
1750308460.513729,2025-06-18 23:47:40.513,0.0,0.0,0.0,46.82,,,,,
1750308460.5278668,2025-06-18 23:47:40.527,0.0,0.0,0.0,48.54,,,,,
1750308460.541145,2025-06-18 23:47:40.541,0.0,0.0,0.0,50.63,,,,,
1750308460.555393,2025-06-18 23:47:40.555,0.0,0.0,0.0,50.4,,,,,
1750308460.569479,2025-06-18 23:47:40.569,0.0,0.0,0.0,47.01,,,,,
1750308460.581905,2025-06-18 23:47:40.581,0.0,0.0,0.0,48.050000000000004,,,,,
1750308460.596201,2025-06-18 23:47:40.596,0.0,0.0,0.0,49.53,,,,,
1750308460.6103182,2025-06-18 23:47:40.610,0.0,0.0,0.0,48.08,26.0,30.0,655.35,442.0,85.57000000000001
1750308460.6241448,2025-06-18 23:47:40.624,0.0,0.0,0.0,50.17,,,,,
1750308460.63817,2025-06-18 23:47:40.638,0.0,0.0,0.0,50.49,,,,,
1750308460.6499221,2025-06-18 23:47:40.649,0.0,0.0,0.0,49.25,,,,,
1750308460.6640918,2025-06-18 23:47:40.664,0.0,0.0,0.0,49.17,,,,,
1750308460.6785622,2025-06-18 23:47:40.678,0.0,0.0,0.0,49.69,,,,,
1750308460.692121,2025-06-18 23:47:40.692,0.0,0.0,0.0,47.54,,,,,
1750308460.706393,2025-06-18 23:47:40.706,0.0,0.0,0.0,49.69,,,,,
1750308460.720747,2025-06-18 23:47:40.720,0.0,0.0,0.0,50.43,25.0,31.0,655.35,442.0,85.74
1750308460.735209,2025-06-18 23:47:40.735,0.0,0.0,0.0,48.910000000000004,,,,,
1750308460.749341,2025-06-18 23:47:40.749,0.0,0.0,0.0,48.0,,,,,
1750308460.763432,2025-06-18 23:47:40.763,0.0,0.0,0.0,46.99,,,,,
1750308460.775104,2025-06-18 23:47:40.775,0.0,0.0,0.0,47.300000000000004,,,,,
1750308460.7892191,2025-06-18 23:47:40.789,0.0,0.0,0.0,46.97,,,,,
1750308460.803335,2025-06-18 23:47:40.803,0.0,0.0,0.0,46.87,,,,,
1750308460.817464,2025-06-18 23:47:40.817,0.0,0.0,0.0,47.800000000000004,,,,,
1750308460.831706,2025-06-18 23:47:40.831,0.0,0.0,0.0,47.31,27.0,29.0,655.35,447.0,86.63
1750308460.846184,2025-06-18 23:47:40.846,0.0,0.0,0.0,50.52,,,,,
1750308460.86059,2025-06-18 23:47:40.860,0.0,0.0,0.0,48.43,,,,,
1750308460.874458,2025-06-18 23:47:40.874,0.0,0.0,0.0,49.08,,,,,
1750308460.888454,2025-06-18 23:47:40.888,0.0,0.0,0.0,47.52,,,,,
1750308460.902406,2025-06-18 23:47:40.902,0.0,0.0,0.0,50.65,,,,,
1750308460.916349,2025-06-18 23:47:40.916,0.0,0.0,0.0,48.69,,,,,
1750308460.9303198,2025-06-18 23:47:40.930,0.0,0.0,0.0,48.71,,,,,
1750308460.9444711,2025-06-18 23:47:40.944,0.0,0.0,0.0,48.63,26.0,29.0,655.35,440.0,86.69
1750308460.957807,2025-06-18 23:47:40.957,0.0,0.0,0.0,48.44,,,,,
1750308460.9719832,2025-06-18 23:47:40.971,0.0,0.0,0.0,50.82,,,,,
1750308460.9861052,2025-06-18 23:47:40.986,0.0,0.0,0.0,47.54,,,,,
1750308461.000236,2025-06-18 23:47:41.000,0.0,0.0,0.0,48.77,,,,,
1750308461.014433,2025-06-18 23:47:41.014,0.0,0.0,0.0,48.5,,,,,
1750308461.02855,2025-06-18 23:47:41.028,0.0,0.0,0.0,49.92,,,,,
1750308461.041692,2025-06-18 23:47:41.041,0.0,0.0,0.0,47.21,,,,,
1750308461.055874,2025-06-18 23:47:41.055,0.0,0.0,0.0,48.28,27.0,32.0,655.35,446.0,86.21000000000001
1750308461.070173,2025-06-18 23:47:41.070,0.0,0.0,0.0,48.57,,,,,
1750308461.084285,2025-06-18 23:47:41.084,0.0,0.0,0.0,48.4,,,,,
1750308461.098359,2025-06-18 23:47:41.098,0.0,0.0,0.0,47.71,,,,,
1750308461.112415,2025-06-18 23:47:41.112,0.0,0.0,0.0,49.06,,,,,
1750308461.126431,2025-06-18 23:47:41.126,0.0,0.0,0.0,48.620000000000005,,,,,
1750308461.140515,2025-06-18 23:47:41.140,0.0,0.0,0.0,48.08,,,,,
1750308461.152703,2025-06-18 23:47:41.152,0.0,0.0,0.0,50.82,,,,,
1750308461.166801,2025-06-18 23:47:41.166,0.0,0.0,0.0,47.6,25.0,31.0,655.35,446.0,86.24
1750308461.18094,2025-06-18 23:47:41.180,0.0,0.0,0.0,48.42,,,,,
1750308461.195125,2025-06-18 23:47:41.195,0.0,0.0,0.0,49.78,,,,,
1750308461.209163,2025-06-18 23:47:41.209,0.0,0.0,0.0,49.730000000000004,,,,,
1750308461.223237,2025-06-18 23:47:41.223,0.0,0.0,0.0,50.46,,,,,
1750308461.237289,2025-06-18 23:47:41.237,0.0,0.0,0.0,47.45,,,,,
1750308461.251339,2025-06-18 23:47:41.251,0.0,0.0,0.0,48.480000000000004,,,,,
1750308461.2654321,2025-06-18 23:47:41.265,0.0,0.0,0.0,49.51,,,,,
1750308461.279546,2025-06-18 23:47:41.279,0.0,0.0,0.0,48.04,23.0,29.0,655.35,441.0,86.87
1750308461.293783,2025-06-18 23:47:41.293,0.0,0.0,0.0,47.52,,,,,
1750308461.307664,2025-06-18 23:47:41.307,0.0,0.0,0.0,50.06,,,,,
1750308461.3197389,2025-06-18 23:47:41.319,0.0,0.0,0.0,49.6,,,,,
1750308461.3335218,2025-06-18 23:47:41.333,0.0,0.0,0.0,47.59,,,,,
1750308461.346936,2025-06-18 23:47:41.346,0.0,0.0,0.0,47.800000000000004,,,,,
1750308461.3607428,2025-06-18 23:47:41.360,0.0,0.0,0.0,48.34,,,,,
1750308461.374561,2025-06-18 23:47:41.374,0.0,0.0,0.0,47.230000000000004,,,,,
1750308461.38837,2025-06-18 23:47:41.388,0.0,0.0,0.0,50.49,25.0,29.0,655.35,447.0,86.63
1750308461.402269,2025-06-18 23:47:41.402,0.0,0.0,0.0,49.85,,,,,
1750308461.4160771,2025-06-18 23:47:41.416,0.0,0.0,0.0,49.45,,,,,
1750308461.4298701,2025-06-18 23:47:41.429,0.0,0.0,0.0,50.9,,,,,
1750308461.4436831,2025-06-18 23:47:41.443,0.0,0.0,0.0,48.88,,,,,
1750308461.45748,2025-06-18 23:47:41.457,0.0,0.0,0.0,48.56,,,,,
1750308461.471305,2025-06-18 23:47:41.471,0.0,0.0,0.0,47.42,,,,,
1750308461.4852018,2025-06-18 23:47:41.485,0.0,0.0,0.0,47.63,,,,,
1750308461.5146759,2025-06-18 23:47:41.514,0.0,0.0,0.0,50.58,23.0,30.0,655.35,447.0,85.51
1750308461.5262349,2025-06-18 23:47:41.526,0.0,0.0,0.0,48.14,,,,,
1750308461.5388968,2025-06-18 23:47:41.538,0.0,0.0,0.0,47.92,,,,,
1750308461.552758,2025-06-18 23:47:41.552,0.0,0.0,0.0,47.59,,,,,
1750308461.5667999,2025-06-18 23:47:41.566,0.0,0.0,0.0,49.01,,,,,
1750308461.580792,2025-06-18 23:47:41.580,0.0,0.0,0.0,49.53,,,,,
1750308461.592861,2025-06-18 23:47:41.592,0.0,0.0,0.0,49.27,,,,,
1750308461.606876,2025-06-18 23:47:41.606,0.0,0.0,0.0,49.410000000000004,,,,,
1750308461.620847,2025-06-18 23:47:41.620,0.0,0.0,0.0,50.06,24.0,28.0,655.35,440.0,85.81
